ordinal{string},comment{string},originator{string},norad_cat_id{string},object_name{string},object_type{string},classification_type{string},intldes{string},epoch{timestamp},epoch_microseconds{integer},mean_motion{decimal},eccentricity{decimal},inclination{decimal},ra_of_asc_node{decimal},arg_of_pericenter{decimal},mean_anomaly{decimal},ephemeris_type{string},element_set_no{string},rev_at_epoch{integer},bstar{decimal},mean_motion_dot{decimal},mean_motion_ddot{string},file{string},tle_line0{string},tle_line1{string},tle_line2{string},object_id{string},object_number{string},semimajor_axis{decimal},period{decimal},apogee{decimal},perigee{decimal}
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,32791,SEEDS,PAYLOAD,U,08021J,2019-02-21T18:42:52Z,183296,14.9073805799999999,0.00118730000000000007,97.5301000000000045,63.8545999999999978,267.107799999999997,92.8782000000000068,0,999,58669,4.21910000000000031e-05,3.62000000000000007e-06,0,2414128,0 SEEDS,1 32791U 08021J   19052.77977064  .00000362  00000-0  42191-4 0  9999,2 32791  97.5301  63.8546 0011873 267.1078  92.8782 14.90738058586697,2008-021J,32791,6973.76900000000023,96.5960000000000036,603.913999999999987,587.354000000000042
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41949,INS-1A,PAYLOAD,U,17008B,2019-02-21T18:43:10Z,100064,15.2356779200000005,0.000934000000000000043,97.415300000000002,119.249300000000005,185.29249999999999,174.821499999999986,0,999,11204,5.5155000000000003e-05,1.24900000000000007e-05,0,2414127,0 INS-1A,1 41949U 17008B   19052.77997801  .00001249  00000-0  55155-4 0  9999,2 41949  97.4153 119.2493 0009340 185.2925 174.8215 15.23567792112048,2017-008B,41949,6873.22599999999966,94.5139999999999958,501.511000000000024,488.670999999999992
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28375,AMSAT ECHO,PAYLOAD,U,04025K,2019-02-21T18:43:25Z,541472,14.4191542899999998,0.00815079999999999971,98.403899999999993,345.023199999999974,230.639700000000005,128.755200000000002,0,999,77038,1.39370000000000006e-05,1.00000000000000002e-08,0,2414104,0 AMSAT ECHO,1 28375U 04025K   19052.78015673  .00000001  00000-0  13937-4 0  9998,2 28375  98.4039 345.0232 0081508 230.6397 128.7552 14.41915429770386,2004-025K,28375,7130.3130000000001,99.8670000000000044,810.296000000000049,694.061000000000035
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,10365,EKRAN 2,PAYLOAD,U,77092A,2019-02-21T18:44:04Z,596000,1.00325730999999996,0.0037404999999999999,10.6411999999999995,309.350500000000011,308.370000000000005,243.360000000000014,0,999,10805,0,-6.30000000000000003e-07,0,2414564,0 EKRAN 2,1 10365U 77092A   19052.78060875 -.00000063 +00000-0 +00000-0 0  9998,2 10365 010.6412 309.3505 0037405 308.3700 243.3600 01.00325731108050,1977-092A,10365,42149.614999999998,1435.32400000000007,35929.1410000000033,35613.8199999999997
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,9841,TANSEI 3 (MS-T3),PAYLOAD,U,77012A,2019-02-21T18:44:08Z,510784,10.7381928999999996,0.173420500000000005,65.7583999999999946,194.604500000000002,297.344299999999976,46.1501999999999981,0,999,64675,5.04730000000000028e-05,-1.99999999999999991e-07,0,2414564,0 TANSEI 3 (MS-T3),1  9841U 77012A   19052.78065406 -.00000020 +00000-0 +50473-4 0  9998,2  9841 065.7584 194.6045 1734205 297.3443 046.1502 10.73819290646758,1977-012A,9841,8678.55999999999949,134.099999999999994,3805.46599999999989,795.384999999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,24652,ARABSAT 2B,PAYLOAD,U,96063A,2019-02-21T18:45:09Z,207648,0.994079700000000011,0.000489999999999999984,4.92750000000000021,67.6149999999999949,258.983299999999986,173.756499999999988,0,999,8189,0,6.09999999999999983e-07,0,2414564,0 ARABSAT 2B,1 24652U 96063A   19052.78135657 +.00000061 +00000-0 +00000-0 0  9999,2 24652 004.9275 067.6150 0004900 258.9833 173.7565 00.99407970081899,1996-063A,24652,42408.6419999999998,1448.57600000000002,36051.2869999999966,36009.726999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,6992,COSMOS 624,PAYLOAD,U,73104H,2019-02-21T18:45:22Z,197024,12.6123987700000004,0.00862979999999999997,74.029200000000003,174.485500000000002,342.495200000000011,126.571200000000005,0,999,7994,-4.13030000000000008e-05,-2.39999999999999979e-07,0,2414564,0 COSMOS 624,1  6992U 73104H   19052.78150691 -.00000024 +00000-0 -41303-4 0  9998,2  6992 074.0292 174.4855 0086298 342.4952 126.5712 12.61239877079947,1973-104H,6992,7795.96699999999964,114.173000000000002,1485.1099999999999,1350.55500000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7392,MOLNIYA 1-S,PAYLOAD,U,74060A,2019-02-21T18:47:10Z,423392,1.00343982000000009,0.000630499999999999984,7.95559999999999956,299.893599999999992,172.220300000000009,30.0657999999999994,0,999,10737,0,-6.89999999999999958e-07,0,2414564,0 MOLNIYA 1-S,1  7392U 74060A   19052.78275953 -.00000069 +00000-0 +00000-0 0  9997,2  7392 007.9556 299.8936 0006305 172.2203 030.0658 01.00343982107372,1974-060A,7392,42144.5040000000008,1435.0630000000001,35792.9409999999989,35739.7969999999987
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,11343,RADUGA 5,PAYLOAD,U,79035A,2019-02-21T18:47:19Z,542048,1.00250952999999998,0.000292400000000000006,11.5112000000000005,314.067700000000002,61.8385000000000034,127.055099999999996,0,999,10255,0,-4.99999999999999977e-07,0,2414564,0 RADUGA 5,1 11343U 79035A   19052.78286507 -.00000050 +00000-0 +00000-0 0  9992,2 11343 011.5112 314.0677 0002924 061.8385 127.0551 01.00250953102550,1979-035A,11343,42170.5720000000001,1436.39499999999998,35804.7679999999964,35780.1070000000036
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38740,INTELSAT 20,PAYLOAD,U,12043A,2019-02-21T18:47:38Z,154336,1.00271558000000005,0.000281600000000000014,0.0218999999999999993,128.406800000000004,56.9361999999999995,316.443600000000004,0,999,2395,0,-4.7e-07,0,2414564,0 INTELSAT 20,1 38740U 12043A   19052.78308049 -.00000047 +00000-0 +00000-0 0  9990,2 38740 000.0219 128.4068 0002816 056.9362 316.4436 01.00271558023958,2012-043A,38740,42164.7949999999983,1436.09999999999991,35798.5339999999997,35774.7860000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,39763,COSMOS 2498,PAYLOAD,U,14028C,2019-02-21T18:48:14Z,902848,12.4287606400000001,0.00211699999999999996,82.4518999999999949,342.747000000000014,130.689099999999996,229.6036,0,999,21560,-3.10090000000000008e-05,5.99999999999999946e-08,0,2414088,0 COSMOS 2498,1 39763U 14028C   19052.78350582  .00000006  00000-0 -31009-4 0  9992,2 39763  82.4519 342.7470 0021170 130.6891 229.6036 12.42876064215607,2014-028C,39763,7872.57099999999991,115.859999999999999,1511.10200000000009,1477.76999999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,33108,COSMOS 2440,PAYLOAD,U,08033A,2019-02-21T18:48:33Z,294816,1.0027047899999999,0.000629400000000000012,5.67640000000000011,55.4842000000000013,226.799900000000008,221.004099999999994,0,999,3901,0,-6.30000000000000003e-07,0,2414123,0 COSMOS 2440,1 33108U 08033A   19052.78371869 -.00000063  00000-0  00000+0 0  9994,2 33108   5.6764  55.4842 0006294 226.7999 221.0041  1.00270479 39011,2008-033A,33108,42165.0979999999981,1436.11500000000001,35813.5009999999966,35760.4239999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,18791,COSMOS 1912,PAYLOAD,U,88002D,2019-02-21T18:48:49Z,791168,12.6499405199999995,0.0011952,82.6115000000000066,145.21520000000001,74.7682999999999964,41.7832000000000008,0,999,43599,9.19809999999999991e-05,2.80000000000000019e-07,0,2414564,0 COSMOS 1912,1 18791U 88002D   19052.78390962 +.00000028 +00000-0 +91981-4 0  9997,2 18791 082.6115 145.2152 0011952 074.7683 041.7832 12.64994052435991,1988-002D,18791,7780.53600000000006,113.834000000000003,1411.70000000000005,1393.10100000000011
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,22931,THAICOM 1,PAYLOAD,U,93078B,2019-02-21T18:48:51Z,787872,0.991794089999999962,0.000387999999999999999,7.44310000000000027,51.3213000000000008,227.058400000000006,223.772199999999998,0,999,1966,0,5.19999999999999998e-07,0,2414564,0 THAICOM 1,1 22931U 93078B   19052.78393273 +.00000052 +00000-0 +00000-0 0  9990,2 22931 007.4431 051.3213 0003880 227.0584 223.7722 00.99179409019665,1993-078B,22931,42473.7710000000006,1451.91399999999999,36112.1160000000018,36079.1569999999992
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,31698,TERRA SAR X,PAYLOAD,U,07026A,2019-02-21T18:49:00Z,923808,15.1915340099999998,0.000176400000000000005,97.4462000000000046,61.6649000000000029,73.5043000000000006,286.638500000000022,0,999,64818,-4.54200000000000022e-05,-1.02100000000000005e-05,0,2414153,0 TERRA SAR X,1 31698U 07026A   19052.78403847 -.00001021  00000-0 -45420-4 0  9995,2 31698  97.4462  61.6649 0001764  73.5043 286.6385 15.19153401648188,2007-026A,31698,6886.53399999999965,94.7890000000000015,509.613999999999976,507.185000000000002
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,6262,COSMOS 528,PAYLOAD,U,72087A,2019-02-21T18:49:28Z,742880,12.6156477299999992,0.0064802000000000002,74.0357000000000056,168.610800000000012,34.5035000000000025,118.793999999999997,0,999,13275,3.85400000000000003e-05,-8.99999999999999986e-08,0,2414564,0 COSMOS 528,1  6262U 72087A   19052.78436045 -.00000009 +00000-0 +38540-4 0  9998,2  6262 074.0357 168.6108 0064802 034.5035 118.7940 12.61564773132754,1972-087A,6262,7794.62899999999991,114.143000000000001,1467.00500000000011,1365.98299999999995
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,18922,STTW-2,PAYLOAD,U,88014A,2019-02-21T18:49:58Z,219104,1.00243933000000007,0.00042069999999999998,15.0904000000000007,1.85359999999999991,38.1069999999999993,102.639700000000005,0,999,11331,0,-5.99999999999999973e-07,0,2414564,0 STTW-2,1 18922U 88014A   19052.78470161 -.00000060 +00000-0 +00000-0 0  9991,2 18922 015.0904 001.8536 0004207 038.1070 102.6397 01.00243933113310,1988-014A,18922,42172.5409999999974,1436.49499999999989,35812.148000000001,35776.663999999997
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43017,AO-91,PAYLOAD,U,17073E,2019-02-21T18:50:12Z,196896,14.7839500000000008,0.0258712000000000004,97.7218000000000018,338.738499999999988,178.752399999999994,181.439099999999996,0,999,6798,2.95059999999999984e-05,3.06999999999999983e-06,0,2414142,0 AO-91,1 43017U 17073E   19052.78486339  .00000307  00000-0  29506-4 0  9994,2 43017  97.7218 338.7385 0258712 178.7524 181.4391 14.78395000 67981,2017-073E,43017,7012.53099999999995,97.402000000000001,815.81899999999996,452.97399999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,13594,COSMOS 1365 FUEL CORE,PAYLOAD,U,82043D,2019-02-21T18:50:28Z,321728,13.9313198600000003,0.00606709999999999975,65.0685000000000002,116.852500000000006,220.564799999999991,139.088899999999995,0,999,87380,1.6861e-05,-6.79999999999999948e-07,0,2414101,0 COSMOS 1365 FUEL CORE,1 13594U 82043D   19052.78505002 -.00000068  00000-0  16861-4 0  9994,2 13594  65.0685 116.8525 0060671 220.5648 139.0889 13.93131986873807,1982-043D,13594,7295.8119999999999,103.364000000000004,961.941000000000031,873.413000000000011
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43049,ASGARDIA 1,PAYLOAD,U,17071N,2019-02-21T18:50:44Z,49984,15.4051434999999994,0.000311000000000000024,51.6381000000000014,263.729399999999998,111.099500000000006,249.032299999999992,0,999,6802,9.07449999999999994e-05,3.33899999999999971e-05,0,2414104,0 ASGARDIA 1,1 43049U 17071N   19052.78523206  .00003339  00000-0  90745-4 0  9993,2 43049  51.6381 263.7294 0003110 111.0995 249.0323 15.40514350 68027,2017-071N,43049,6822.72699999999986,93.4749999999999943,446.713999999999999,442.470000000000027
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,22690,COSMOS 2255,PAYLOAD,U,93038D,2019-02-21T18:50:44Z,221920,12.6326064700000007,0.000454499999999999989,82.5858000000000061,136.554000000000002,296.225900000000024,187.560900000000004,0,999,18379,0.000104339999999999994,2.89999999999999976e-07,0,2414564,0 COSMOS 2255,1 22690U 93038D   19052.78523405 +.00000029 +00000-0 +10434-3 0  9999,2 22690 082.5858 136.5540 0004545 296.2259 187.5609 12.63260647183795,1993-038D,22690,7787.65099999999984,113.989999999999995,1413.05600000000004,1405.97700000000009
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,4320,ITOS 1 (TIROS M),PAYLOAD,U,70008A,2019-02-21T18:50:49Z,398144,12.52052458,0.00289099999999999991,101.748900000000006,123.791399999999996,94.3242999999999938,20.0700000000000003,0,999,43939,0.000139190000000000001,-2.29999999999999995e-07,0,2414564,0 ITOS 1 (TIROS M),1  4320U 70008A   19052.78529396 -.00000023 +00000-0 +13919-3 0  9992,2  4320 101.7489 123.7914 0028910 094.3243 020.0700 12.52052458439394,1970-008A,4320,7834.05799999999999,115.010999999999996,1478.57199999999989,1433.27500000000009
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,11302,COSMOS 1087,PAYLOAD,U,79024G,2019-02-21T18:51:15Z,600672,12.4283863100000005,0.00378219999999999988,74.033600000000007,183.802400000000006,235.305000000000007,238.050999999999988,0,999,81226,-2.72700000000000015e-05,-1.90000000000000007e-07,0,2414094,0 COSMOS 1087,1 11302U 79024G   19052.78559723 -.00000019  00000-0 -27270-4 0  9996,2 11302  74.0336 183.8024 0037822 235.3050 238.0510 12.42838631812264,1979-024G,11302,7872.72900000000027,115.863,1524.37100000000009,1464.81799999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14615,COSMOS 1526,PAYLOAD,U,84001E,2019-02-21T18:51:17Z,275104,12.5301006600000004,0.00121229999999999992,74.0087999999999937,168.720300000000009,181.75739999999999,332.004200000000026,0,999,60683,2.96269999999999994e-05,-1.10000000000000006e-07,0,2414564,0 COSMOS 1526,1 14615U 84001E   19052.78561661 -.00000011 +00000-0 +29627-4 0  9990,2 14615 074.0088 168.7203 0012123 181.7574 332.0042 12.53010066606836,1984-001E,14615,7830.0659999999998,114.923000000000002,1461.42399999999998,1442.43900000000008
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28094,YAMAL 201,PAYLOAD,U,03053B,2019-02-21T18:51:21Z,45600,1.00232801000000005,0.00065510000000000004,3.56190000000000007,76.8542000000000058,280.235700000000008,147.805499999999995,0,999,5808,0,-6.09999999999999983e-07,0,2414564,0 YAMAL 201,1 28094U 03053B   19052.78566025 -.00000061 +00000-0 +00000-0 0  9998,2 28094 003.5619 076.8542 0006551 280.2357 147.8055 01.00232801058083,2003-053B,28094,42175.663999999997,1436.65499999999997,35825.1580000000031,35769.8989999999976
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,24725,COSMOS 2337,PAYLOAD,U,97006A,2019-02-21T18:51:42Z,638688,12.6066944700000008,0.000970799999999999962,82.6118000000000023,173.301700000000011,52.7454999999999998,307.451900000000023,0,999,1334,2.42060000000000017e-05,1.49999999999999993e-07,0,2414100,0 COSMOS 2337,1 24725U 97006A   19052.78591017  .00000015  00000-0  24206-4 0  9991,2 24725  82.6118 173.3017 0009708  52.7455 307.4519 12.60669447 13347,1997-006A,24725,7798.31900000000041,114.224999999999994,1427.75500000000011,1412.61300000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,18351,EUTELSAT 1-F4 (ECS 4),PAYLOAD,U,87078B,2019-02-21T18:52:25Z,137984,0.986863310000000049,0.00168059999999999998,15.4314999999999998,3.52099999999999991,330.679399999999987,170.022699999999986,0,999,10038,0,8.00000000000000017e-08,0,2414564,0 EUTELSAT 1-F4 (ECS 4),1 18351U 87078B   19052.78640206 +.00000008 +00000-0 +00000-0 0  9996,2 18351 015.4315 003.5210 0016806 330.6794 170.0227 00.98686331100388,1987-078B,18351,42615.1319999999978,1459.16799999999989,36308.6160000000018,36165.377999999997
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,19822,EXOS D (AKEBONO),PAYLOAD,U,89016A,2019-02-21T18:52:25Z,836096,11.9242068900000007,0.180446699999999988,75.0281999999999982,290.826599999999985,333.517200000000003,18.3613999999999997,0,999,98180,0.000386700000000000021,0.00021526999999999999,0,2414564,0 EXOS D (AKEBONO),1 19822U 89016A   19052.78641014 +.00021527 +66545-6 +38670-3 0  9990,2 19822 075.0282 290.8266 1804467 333.5172 018.3614 11.92420689981806,1989-016A,19822,8093.11099999999988,120.762,3175.35100000000011,254.599999999999994
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,21111,COSMOS 2133,PAYLOAD,U,91010A,2019-02-21T18:52:25Z,575168,1.00275837000000001,0.000271599999999999988,14.7359000000000009,4.2325999999999997,45.6283999999999992,94.443799999999996,0,999,10264,0,-7.60000000000000029e-07,0,2414564,0 COSMOS 2133,1 21111U 91010A   19052.78640712 -.00000076 +00000-0 +00000-0 0  9993,2 21111 014.7359 004.2326 0002716 045.6284 094.4438 01.00275837102647,1991-010A,21111,42163.5959999999977,1436.03800000000001,35796.9119999999966,35774.0089999999982
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,15561,BRAZILSAT 1,PAYLOAD,U,85015B,2019-02-21T18:53:22Z,21152,0.995476800000000051,0.000926700000000000028,15.3088999999999995,6.94430000000000014,307.855200000000025,52.311399999999999,0,999,1973,0,-2.34999999999999995e-06,0,2414564,0 BRAZILSAT 1,1 15561U 85015B   19052.78706043 -.00000235 +00000-0 +00000-0 0  9990,2 15561 015.3089 006.9443 0009267 307.8552 052.3114 00.99547680019730,1985-015B,15561,42368.9539999999979,1446.54299999999989,36030.0820000000022,35951.5559999999969
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,13167,COSMOS 1364,PAYLOAD,U,82040H,2019-02-21T18:53:34Z,259712,12.4185024100000003,0.00321339999999999994,74.0122000000000071,177.749599999999987,173.322200000000009,302.714800000000025,0,999,66820,-8.81090000000000063e-06,-1.69999999999999987e-07,0,2414564,0 COSMOS 1364,1 13167U 82040H   19052.78720208 -.00000017 +00000-0 -88109-5 0  9994,2 13167 074.0122 177.7496 0032134 173.3222 302.7148 12.41850241668205,1982-040H,13167,7876.90599999999995,115.956000000000003,1524.08300000000008,1473.45900000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42692,SGDC,PAYLOAD,U,17023B,2019-02-21T18:53:48Z,741216,1.00267722999999997,0.000233200000000000003,0.00679999999999999962,111.257300000000001,226.682899999999989,22.0498000000000012,0,999,662,0,-2.71999999999999979e-06,0,2414564,0 SGDC,1 42692U 17023B   19052.78736969 -.00000272 +00000-0 +00000-0 0  9990,2 42692 000.0068 111.2573 0002332 226.6829 022.0498 01.00267723006621,2017-023B,42692,42165.8700000000026,1436.15499999999997,35797.5679999999993,35777.9020000000019
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23880,GORIZONT 32,PAYLOAD,U,96034A,2019-02-21T18:53:52Z,169568,1.00161623,0.00138020000000000005,14.3056999999999999,16.5999000000000017,304.738999999999976,47.3196000000000012,0,999,8327,0,-3.01999999999999988e-06,0,2414162,0 GORIZONT 32,1 23880U 96034A   19052.78740937 -.00000302  00000-0  00000+0 0  9990,2 23880  14.3057  16.5999 0013802 304.7390  47.3196  1.00161623 83272,1996-034A,23880,42195.6419999999998,1437.67599999999993,35875.7459999999992,35759.2690000000002
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14725,RADUGA 14,PAYLOAD,U,84016A,2019-02-21T18:54:27Z,152064,1.00246706000000008,0.000359100000000000001,13.3665000000000003,334.134299999999996,20.2762999999999991,152.335299999999989,0,999,9130,0,-8.09999999999999974e-07,0,2414564,0 RADUGA 14,1 14725U 84016A   19052.78781426 -.00000081 +00000-0 +00000-0 0  9998,2 14725 013.3665 334.1343 0003591 020.2763 152.3353 01.00246706091305,1984-016A,14725,42171.762999999999,1436.4559999999999,35808.7719999999972,35778.4850000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38752,RBSP A,PAYLOAD,U,12046A,2019-02-21T18:54:59Z,228064,2.68753646999999996,0.683577100000000049,9.97819999999999929,268.512499999999989,329.433699999999988,4.33190000000000008,0,999,6337,-2.89620000000000016e-05,-1.03000000000000009e-06,0,2414564,0 RBSP A,1 38752U 12046A   19052.78818551 -.00000103 +00000-0 -28962-4 0  9995,2 38752 009.9782 268.5125 6835771 329.4337 004.3319 02.68753647063376,2012-046A,38752,21852.3889999999992,535.80600000000004,30412.0469999999987,536.461000000000013
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23108,GORIZONT 30,PAYLOAD,U,94030A,2019-02-21T18:56:07Z,839168,1.00354400999999993,0.000543300000000000033,14.8338999999999999,10.2409999999999997,288.785000000000025,78.5867999999999967,0,999,9068,0,-3.18999999999999995e-06,0,2414564,0 GORIZONT 30,1 23108U 94030A   19052.78897962 -.00000319 +00000-0 +00000-0 0  9997,2 23108 014.8339 010.2410 0005433 288.7850 078.5868 01.00354401090688,1994-030A,23108,42141.5869999999995,1434.91399999999999,35786.3479999999981,35740.5570000000007
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43849,AEROCUBE 11-R3,PAYLOAD,U,18104A,2019-02-21T18:56:25Z,981440,15.2137539700000008,0.00199460000000000002,85.0364000000000004,133.750499999999988,44.2280000000000015,316.053299999999979,0,999,1027,5.31800000000000024e-05,1.23800000000000001e-05,0,2414035,0 AEROCUBE 11-R3,1 43849U 18104A   19052.78918960  .00001238  00000-0  53180-4 0  9992,2 43849  85.0364 133.7505 0019946  44.2280 316.0533 15.21375397 10273,2018-104A,43849,6879.82800000000043,94.6509999999999962,515.414999999999964,487.970000000000027
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,15267,COSMOS 1596,PAYLOAD,U,84096A,2019-02-21T18:56:34Z,511712,2.0087774399999998,0.579846500000000042,67.7707999999999942,323.887699999999995,74.1572000000000031,4.45120000000000005,0,999,25246,0,1.23000000000000008e-06,0,2414070,0 COSMOS 1596,1 15267U 84096A   19052.78928833  .00000123  00000-0  00000+0 0  9998,2 15267  67.7708 323.8877 5798465  74.1572   4.4512  2.00877744252460,1984-096A,15267,26532.6490000000013,716.852999999999952,35539.3790000000008,4769.64999999999964
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,15617,COSMOS 1635,PAYLOAD,U,85023A,2019-02-21T18:56:55Z,70592,12.4321679100000004,0.00244329999999999981,74.0562999999999931,158.354700000000008,174.036699999999996,346.315200000000004,0,999,53958,6.38250000000000064e-05,-7.00000000000000048e-08,0,2414564,0 COSMOS 1635,1 15617U 85023A   19052.78952628 -.00000007 +00000-0 +63825-4 0  9998,2 15617 074.0563 158.3547 0024433 174.0367 346.3152 12.43216791539584,1985-023A,15617,7871.13299999999981,115.828000000000003,1512.22900000000004,1473.76600000000008
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42041,FLOCK 3P 55,PAYLOAD,U,17008CX,2019-02-21T18:57:24Z,752448,15.2507338200000007,0.000646100000000000038,97.4205000000000041,121.044399999999996,208.894100000000009,151.193999999999988,0,999,11215,4.9944999999999997e-05,1.17700000000000008e-05,0,2414113,0 FLOCK 3P 55,1 42041U 17008CX  19052.78986982  .00001177  00000-0  49945-4 0  9992,2 42041  97.4205 121.0444 0006461 208.8941 151.1940 15.25073382112152,2017-008CX,42041,6868.70200000000023,94.4210000000000065,495.004000000000019,486.129000000000019
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25175,COMETS,PAYLOAD,U,98011A,2019-02-21T18:58:01Z,818912,4.38906618000000037,0.528544499999999973,30.1584000000000003,279.639099999999985,322.079000000000008,313.214099999999974,0,999,34547,0.000174909999999999991,-2.10000000000000001e-07,0,2414564,0 COMETS,1 25175U 98011A   19052.79029883 -.00000021 +00000-0 +17491-3 0  9991,2 25175 030.1584 279.6391 5285445 322.0790 313.2141 04.38906618345479,1998-011A,25175,15757.491,328.088000000000022,17707.8919999999998,1050.82099999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23435,USA 107,PAYLOAD,U,94084A,2019-02-21T18:58:23Z,507904,1.00264017999999999,0.000122299999999999991,14.4474999999999998,16.3755999999999986,2.28730000000000011,7.71549999999999958,0,999,490,0,-3.15999999999999981e-06,0,2414152,0 USA 107,1 23435U 94084A   19052.79054986 -.00000316  00000-0  00000+0 0  9997,2 23435  14.4475  16.3756 0001223   2.2873   7.7155  1.00264018  4902,1994-084A,23435,42166.9089999999997,1436.20800000000008,35793.9309999999969,35783.6169999999984
